tabla_origen,datos_raw,motivo_rechazo,fecha_deteccion
Ventas,VentaID=4927 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4930 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4931 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4934 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4937 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4938 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4941 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4944 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4945 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4948 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4951 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4952 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4955 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4958 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4959 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4962 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4965 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4966 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4969 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4972 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4973 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4976 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4979 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4980 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4983 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4986 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4987 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4990 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4993 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4994 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=4997 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5000 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5001 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5004 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5007 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5008 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5011 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5014 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5015 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5018 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5021 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5022 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5025 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5028 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5029 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5032 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5035 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5036 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5039 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5042 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5043 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5046 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5049 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5050 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5053 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5056 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5057 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5060 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5063 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5064 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5067 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5070 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5071 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5074 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5077 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5078 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5081 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5084 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5085 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5088 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5091 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5092 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5095 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5098 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5099 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5102 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5105 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5106 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5109 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5112 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5113 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5116 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5119 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5120 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5123 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5126 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5127 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5130 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5133 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5134 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5137 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5140 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5141 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5144 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5147 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5148 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5151 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5154 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5155 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5158 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5161 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5162 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5165 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5168 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5169 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5172 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5175 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5176 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5179 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5182 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5183 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5186 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5189 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5190 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5193 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5196 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5197 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5200 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5203 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5204 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5207 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5210 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5211 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5214 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5217 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5218 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5221 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5224 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5225 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5228 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5231 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5232 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5235 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5238 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5239 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5242 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5245 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5246 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5249 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5252 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5253 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5256 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5259 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5260 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5263 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5266 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5267 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5270 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5273 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5274 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5277 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5280 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5281 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5284 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5287 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5288 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5291 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5294 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5295 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5298 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5301 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5302 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5305 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5308 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5309 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5312 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5315 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5316 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5319 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5322 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5323 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5326 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5329 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5330 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5333 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5336 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5337 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5340 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5343 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5344 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5347 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5350 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5351 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5354 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5357 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5358 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5361 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5364 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5365 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5368 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5371 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5372 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5375 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5378 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5379 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5382 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5385 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5386 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5389 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5392 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5393 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5396 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5399 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5400 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5403 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5406 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5407 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5410 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5413 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5414 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5417 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5420 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5421 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5424 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5427 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5428 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5431 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5434 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5435 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5438 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5441 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5442 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5445 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5448 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5449 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5452 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5455 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5456 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5459 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5462 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5463 ClienteID=4,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5466 ClienteID=7,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
Ventas,VentaID=5469 ClienteID=3,Cliente en cuarentena (RF-01) o inexistente,2026-08-11
